	act	scene	char_from	char_to	sentence
997	5	2	OSRIC	HAMLET	The King, sir, hath laid that in a dozen passes between you and him, he shall not exceed you three hits. He hath laid on twelve for nine. And it would come to immediate trial if your lordship would vouchsafe the answer.
998	5	2	HAMLET	OSRIC	How if I answer no?
999	5	2	OSRIC	HAMLET	I mean, my lord, the opposition of your person in trial.
1000	5	2	HAMLET	OSRIC	Sir, I will walk here in the hall. If it please his Majesty, it is the breathing time of day with me. Let the foils be brought, the gentleman willing, and the King hold his purpose, I will win for him if I can; if not, I will gain nothing but my shame and the odd hits.
1001	5	2	OSRIC	HAMLET	Shall I re-deliver you e’en so?
1002	5	2	HAMLET	OSRIC	To this effect, sir; after what flourish your nature will.
1003	5	2	OSRIC	HAMLET	I commend my duty to your lordship.
1004	5	2	HAMLET	OSRIC	Yours, yours. He does well to commend it himself, there are no tongues else for’s turn.
1005	5	2	HORATIO	HAMLET	This lapwing runs away with the shell on his head.
1006	5	2	HAMLET	HORATIO	He did comply with his dug before he suck’d it. Thus has he,—and many more of the same bevy that I know the drossy age dotes on,— only got the tune of the time and outward habit of encounter; a kind of yeasty collection, which carries them through and through the most fanned and winnowed opinions; and do but blow them to their trial, the bubbles are out, Enter a Lord.
1007	5	2	LORD	HAMLET	My lord, his Majesty commended him to you by young Osric, who brings back to him that you attend him in the hall. He sends to know if your pleasure hold to play with Laertes or that you will take longer time.
1008	5	2	HAMLET	LORD	I am constant to my purposes, they follow the King’s pleasure. If his fitness speaks, mine is ready. Now or whensoever, provided I be so able as now.
1009	5	2	LORD	HAMLET	The King and Queen and all are coming down.
1010	5	2	HAMLET	LORD	In happy time.
1011	5	2	LORD	HAMLET	The Queen desires you to use some gentle entertainment to Laertes before you fall to play.
1012	5	2	HAMLET	LORD	She well instructs me.
1013	5	2	HORATIO	HAMLET	You will lose this wager, my lord.
1014	5	2	HAMLET	HORATIO	I do not think so. Since he went into France, I have been in continual practice. I shall win at the odds. But thou wouldst not think how ill all’s here about my heart: but it is no matter.
1015	5	2	HORATIO	HAMLET	Nay, good my lord.
1016	5	2	HAMLET	HORATIO	It is but foolery; but it is such a kind of gain-giving as would perhaps trouble a woman.
1017	5	2	HORATIO	HAMLET	If your mind dislike anything, obey it. I will forestall their repair hither, and say you are not fit.
1018	5	2	HAMLET	HORATIO	Not a whit, we defy augury. There’s a special providence in the fall of a sparrow. If it be now, ’tis not to come; if it be not to come, it will be now; if it be not now, yet it will come. The readiness is all. Since no man has aught of what he leaves, what is’t to leave betimes? Enter King, Queen, Laertes, Lords, Osric and Attendants with foils &c.
1019	5	2	KING	HAMLET	Come, Hamlet, come, and take this hand from me.
1020	5	2	HAMLET	KING	Give me your pardon, sir. I have done you wrong; But pardon’t as you are a gentleman. This presence knows, and you must needs have heard, How I am punish’d with sore distraction. What I have done That might your nature, honour, and exception Roughly awake, I here proclaim was madness. Was’t Hamlet wrong’d Laertes? Never Hamlet. If Hamlet from himself be ta’en away, And when he’s not himself does wrong Laertes, Then Hamlet does it not, Hamlet denies it. Who does it, then? His madness. If’t be so, Hamlet is of the faction that is wrong’d; His madness is poor Hamlet’s enemy. Sir, in this audience, Let my disclaiming from a purpos’d evil Free me so far in your most generous thoughts That I have shot my arrow o’er the house And hurt my brother.
1021	5	2	LAERTES	HAMLET	I am satisfied in nature, Whose motive in this case should stir me most To my revenge. But in my terms of honour I stand aloof, and will no reconcilement Till by some elder masters of known honour I have a voice and precedent of peace To keep my name ungor’d. But till that time I do receive your offer’d love like love, And will not wrong it.
1022	5	2	HAMLET	LAERTES	I embrace it freely, And will this brother’s wager frankly play.— Give us the foils; come on.
1023	5	2	LAERTES	HAMLET	Come, one for me.
1024	5	2	HAMLET	LAERTES	I’ll be your foil, Laertes; in mine ignorance Your skill shall like a star i’ th’ darkest night, Stick fiery off indeed.
1025	5	2	LAERTES	HAMLET	You mock me, sir.
1026	5	2	HAMLET	LAERTES	No, by this hand.
1027	5	2	KING	HAMLET	Give them the foils, young Osric. Cousin Hamlet, You know the wager?
1028	5	2	HAMLET	KING	Very well, my lord. Your Grace has laid the odds o’ the weaker side.
1029	5	2	KING	HAMLET	I do not fear it. I have seen you both; But since he is better’d, we have therefore odds.
1030	5	2	LAERTES	KING	This is too heavy. Let me see another.
1031	5	2	HAMLET	LAERTES	This likes me well. These foils have all a length?
1032	5	2	OSRIC	HAMLET	Ay, my good lord.
1033	5	2	KING	OSRIC	Set me the stoups of wine upon that table. If Hamlet give the first or second hit, Or quit in answer of the third exchange, Let all the battlements their ordnance fire; The King shall drink to Hamlet’s better breath, And in the cup an union shall he throw Richer than that which four successive kings In Denmark’s crown have worn. Give me the cups; And let the kettle to the trumpet speak, The trumpet to the cannoneer without, The cannons to the heavens, the heavens to earth, ‘Now the King drinks to Hamlet.’ Come, begin. And you, the judges, bear a wary eye.
1034	5	2	HAMLET	KING	Come on, sir.
1035	5	2	LAERTES	HAMLET	Come, my lord.
1036	5	2	HAMLET	LAERTES	One.
1037	5	2	LAERTES	HAMLET	No.
1038	5	2	HAMLET	LAERTES	Judgment.
1039	5	2	OSRIC	HAMLET	A hit, a very palpable hit.
1040	5	2	LAERTES	OSRIC	Well; again.
1041	5	2	KING	LAERTES	Stay, give me drink. Hamlet, this pearl is thine; Here’s to thy health. Give him the cup.
1042	5	2	HAMLET	KING	I’ll play this bout first; set it by awhile. Come. Another hit; what say you?
1043	5	2	LAERTES	HAMLET	A touch, a touch, I do confess.
1044	5	2	KING	LAERTES	Our son shall win.
1045	5	2	QUEEN	KING	He’s fat, and scant of breath. Here, Hamlet, take my napkin, rub thy brows. The Queen carouses to thy fortune, Hamlet.
1046	5	2	HAMLET	QUEEN	Good madam.
1047	5	2	KING	HAMLET	Gertrude, do not drink.
1048	5	2	QUEEN	KING	I will, my lord; I pray you pardon me.
1049	5	2	KING	QUEEN	It is the poison’d cup; it is too late.
1050	5	2	HAMLET	KING	I dare not drink yet, madam. By and by.
1051	5	2	QUEEN	HAMLET	Come, let me wipe thy face.
1052	5	2	LAERTES	QUEEN	My lord, I’ll hit him now.
1053	5	2	KING	LAERTES	I do not think’t.
1054	5	2	LAERTES	KING	And yet ’tis almost ’gainst my conscience.
1055	5	2	HAMLET	LAERTES	Come for the third, Laertes. You do but dally. I pray you pass with your best violence. I am afeard you make a wanton of me.
1056	5	2	LAERTES	HAMLET	Say you so? Come on.
1057	5	2	OSRIC	LAERTES	Nothing neither way.
1058	5	2	LAERTES	OSRIC	Have at you now. [_Laertes wounds Hamlet; then, in scuffling, they change rapiers, and Hamlet wounds Laertes._]
1059	5	2	KING	LAERTES	Part them; they are incens’d.
1060	5	2	HAMLET	KING	Nay, come again!
1061	5	2	OSRIC	HAMLET	Look to the Queen there, ho!
1062	5	2	HORATIO	OSRIC	They bleed on both sides. How is it, my lord?
1063	5	2	OSRIC	HORATIO	How is’t, Laertes?
1064	5	2	LAERTES	OSRIC	Why, as a woodcock to my own springe, Osric. I am justly kill’d with mine own treachery.
1065	5	2	HAMLET	LAERTES	How does the Queen?
1066	5	2	KING	HAMLET	She swoons to see them bleed.
1067	5	2	QUEEN	KING	No, no, the drink, the drink! O my dear Hamlet! The drink, the drink! I am poison’d.
1068	5	2	HAMLET	QUEEN	O villany! Ho! Let the door be lock’d: Treachery! Seek it out.
1069	5	2	LAERTES	HAMLET	It is here, Hamlet. Hamlet, thou art slain. No medicine in the world can do thee good. In thee there is not half an hour of life; The treacherous instrument is in thy hand, Unbated and envenom’d. The foul practice Hath turn’d itself on me. Lo, here I lie, Never to rise again. Thy mother’s poison’d. I can no more. The King, the King’s to blame.
1070	5	2	HAMLET	LAERTES	The point envenom’d too! Then, venom, to thy work. OSRIC and
1071	5	2	LORDS	HAMLET	Treason! treason!
1072	5	2	KING	LORDS	O yet defend me, friends. I am but hurt.
1073	5	2	HAMLET	KING	Here, thou incestuous, murderous, damned Dane, Drink off this potion. Is thy union here? Follow my mother.
1074	5	2	LAERTES	HAMLET	He is justly serv’d. It is a poison temper’d by himself. Exchange forgiveness with me, noble Hamlet. Mine and my father’s death come not upon thee, Nor thine on me.
1075	5	2	HAMLET	LAERTES	Heaven make thee free of it! I follow thee. I am dead, Horatio. Wretched Queen, adieu. You that look pale and tremble at this chance, That are but mutes or audience to this act, Had I but time,—as this fell sergeant, death, Is strict in his arrest,—O, I could tell you,— But let it be. Horatio, I am dead, Thou liv’st; report me and my cause aright To the unsatisfied.
1076	5	2	HORATIO	HAMLET	Never believe it. I am more an antique Roman than a Dane. Here’s yet some liquor left.
1077	5	2	HAMLET	HORATIO	As th’art a man, Give me the cup. Let go; by Heaven, I’ll have’t. O good Horatio, what a wounded name, Things standing thus unknown, shall live behind me. If thou didst ever hold me in thy heart, Absent thee from felicity awhile, And in this harsh world draw thy breath in pain, To tell my story. What warlike noise is this?
1078	5	2	OSRIC	HAMLET	Young Fortinbras, with conquest come from Poland, To the ambassadors of England gives This warlike volley.
1079	5	2	HAMLET	OSRIC	O, I die, Horatio. The potent poison quite o’er-crows my spirit: I cannot live to hear the news from England, But I do prophesy th’election lights On Fortinbras. He has my dying voice. So tell him, with the occurrents more and less, Which have solicited. The rest is silence.
1080	5	2	HORATIO	HAMLET	Now cracks a noble heart. Good night, sweet prince, And flights of angels sing thee to thy rest. Why does the drum come hither? Enter Fortinbras, the English Ambassadors and others.
1081	5	2	FORTINBRAS	HORATIO	Where is this sight?
1082	5	2	HORATIO	FORTINBRAS	What is it you would see? If aught of woe or wonder, cease your search.
1083	5	2	FORTINBRAS	HORATIO	This quarry cries on havoc. O proud death, What feast is toward in thine eternal cell, That thou so many princes at a shot So bloodily hast struck?
1084	5	2	FIRST AMBASSADOR	FORTINBRAS	The sight is dismal; And our affairs from England come too late. The ears are senseless that should give us hearing, To tell him his commandment is fulfill’d, That Rosencrantz and Guildenstern are dead. Where should we have our thanks?
1085	5	2	HORATIO	FIRST AMBASSADOR	Not from his mouth, Had it th’ability of life to thank you. He never gave commandment for their death. But since, so jump upon this bloody question, You from the Polack wars, and you from England Are here arriv’d, give order that these bodies High on a stage be placed to the view, And let me speak to th’ yet unknowing world How these things came about. So shall you hear Of carnal, bloody and unnatural acts, Of accidental judgments, casual slaughters, Of deaths put on by cunning and forc’d cause, And, in this upshot, purposes mistook Fall’n on the inventors’ heads. All this can I Truly deliver.
1086	5	2	FORTINBRAS	HORATIO	Let us haste to hear it, And call the noblest to the audience. For me, with sorrow I embrace my fortune. I have some rights of memory in this kingdom, Which now to claim my vantage doth invite me.
1087	5	2	HORATIO	FORTINBRAS	Of that I shall have also cause to speak, And from his mouth whose voice will draw on more. But let this same be presently perform’d, Even while men’s minds are wild, lest more mischance On plots and errors happen.
1088	5	2	FORTINBRAS	HORATIO	Let four captains Bear Hamlet like a soldier to the stage, For he was likely, had he been put on, To have prov’d most royally; and for his passage, The soldiers’ music and the rites of war Speak loudly for him. Take up the bodies. Such a sight as this Becomes the field, but here shows much amiss. Go, bid the soldiers shoot. [_Exeunt, bearing off the bodies, after which a peal of ordnance is shot off._]
